0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.0037849604,0.0021948714,0.0006208927,0.002260153,-0.00061640824,-0.0010219854,0.0017153932,0.0027095801,-0.0024554243,0.0018452357,0.00017450821,-0.0009500987,0.0017697919,0.0014287271,-0.0003978806,0.0006796128,-0.003382827,-0.00113468,-0.0013735169,-0.0022103144,-0.0014647123,-0.0002448316,0.0019796228,-0.0011295067,-0.0013574238,0.00031174006,-0.0014825565,-0.0023181215,-0.0025255685,0.0021857794,0.0010337874,-0.0010751885,0.0013663352,-0.0010726849,-0.00041130595,-3.5002984e-06,0.0019701624,-0.001261938,0.00049558963,-0.00049455423,-0.0014013804,1.1593228e-05,0.00026317645,-0.0012266911,-0.00013050389,-0.00031931145,-6.7657995e-05,0.0025123924,-1.9518038e-06,-0.00086024497,-0.00034451563,-0.0024272823,-0.0022735028,-0.00018339412,0.0020443783,0.0001979684,0.00022200275,-0.0017686851,-0.002533983,-0.0013782254,-0.0022452609,0.00019729963,2.829992e-05,-0.0016474159,0.0021235158,0.0012499663,-0.0030175827,0.00045273956,-0.0041671167,-0.0007353457,0.0004989451,7.627091e-05,0.0009811525,-0.0011214452,0.0005513273,0.000898055,0.00017644212,-0.0017840283,-0.00073330564,-0.00016797236,0.0013982321,-0.00054455624,-5.5522098e-05,0.00061721663,-0.001580995,0.00051924225,0.00086901337,0.002330059,-0.001159745,0.0012724084,0.0025881757,0.0010767136,-0.0025465451,-0.00042156962,0.0033512933,0.0028049627,0.00053653744,-0.0012910097,0.001799118,0.00032078382
0.00037794566,0.0014403469,0.0010583105,0.0010277074,-0.00083209755,-0.002744538,0.0012909684,0.003518672,-0.0023998714,-1.6145159e-05,0.0003412942,-0.0006488059,-0.0009851472,0.0011406385,-0.0015117285,-0.0013291725,0.0015277782,2.9778075e-05,-0.0007020438,-0.0033174583,0.0003130999,0.00248512,0.0016775981,0.0014925549,0.00043494132,-0.0009716955,-0.0013934543,0.00090406847,-0.0022198907,-0.00026466805,0.0021086289,-0.0019872512,0.00047736455,-0.0027383908,-0.00036714232,0.0016859764,0.0012995099,-0.00010045662,0.00042392075,-0.0005588916,0.00038946368,-0.0007533422,-0.0012435102,-0.0019550372,0.0002331504,-0.00043013916,-0.0013725552,0.00088136725,8.0287326e-05,0.0027840396,-0.00082549907,-0.0032101278,-0.0012857004,0.0013230023,1.0043882e-05,0.0005960498,0.0030387319,-0.000379401,-0.0022362175,0.0011737874,-7.8378165e-05,0.00038899604,0.00080694543,-0.002656288,-0.0005743916,0.0023294706,2.3872524e-05,-0.00040253595,-0.0012320293,0.0010010358,0.0005996291,0.0008997453,0.0018005202,-0.0006488649,0.00043034492,-0.0021062554,-0.00013060278,-0.0003488067,-0.00076724816,-0.00029415716,-0.0015473401,0.00018290374,-0.00025271336,0.0008891342,0.0004280669,-0.0007973698,0.0012472476,0.0015754105,-0.000103294486,0.0010624593,-0.0003956201,0.0009224775,0.00081927667,0.00039229257,0.003525942,-0.00040853093,0.0010119206,-0.0020417867,-0.0011857838,0.0002489639
-0.0015167478,-0.00093447324,-0.000604365,0.0016552984,0.00049546495,-0.00014019903,0.0026535736,9.053304e-05,-0.0025905482,-0.002069111,0.00013140845,-0.001281184,-0.00036186844,-2.401604e-05,-8.207443e-05,0.0015990261,0.0027387992,0.0023368462,2.568272e-05,-0.00040916665,0.0010305413,0.0019002876,0.00065073493,-0.0010242383,0.0019387613,0.0008677592,0.00050944265,0.0011984617,-0.0026539515,0.00029699513,0.002707635,0.0008921502,-0.0013403458,-0.0035675126,0.00060007744,1.7529845e-05,-0.0017904746,0.00038060255,0.00021359272,0.00086563465,7.4529315e-05,-3.2265645e-05,-0.0007145212,0.0003749757,0.0019226008,0.00055393646,0.0022761927,0.00030019367,0.001410332,0.0017903497,0.0016349525,-0.002931679,0.0009117632,-0.0003856357,-0.002916546,-0.001057791,7.63543e-05,0.0010435857,-0.0013026176,-7.656849e-05,-0.0024441855,0.0006359327,-0.0028288579,0.0018729762,-0.0020760084,0.00017745855,-0.0020454538,0.0001839708,0.0007147869,-0.0021807088,-0.0018935595,-0.0026131866,0.0007986867,0.0015887591,-0.00050611363,-0.0003552211,-0.0003484521,0.0008717191,-0.0006830156,-0.00094741327,-0.002492161,-0.0014043405,-0.000644436,-0.0008186928,-0.0001823807,0.00063258153,0.0013685887,0.001122622,-0.0005221972,-0.0030821562,0.0012397146,0.00025195608,0.00016489819,0.0032713846,0.0007831432,0.00097066246,0.00064925564,-0.0032105618,-0.001890583,-0.00068652094
-0.00044576282,-0.0014653163,-0.00012801476,0.0009580869,0.00046319203,-0.0009145026,-0.000366272,0.00224859,-0.0005349515,0.0010586476,0.0024291885,-3.045908e-06,0.000599337,-0.0013441424,0.0011516034,0.0033739887,0.00072572456,-0.002897372,-3.669476e-05,-0.0010499365,-0.004627166,0.0031518657,0.0063121184,0.0015546144,0.0043584495,-0.0018724933,0.0027484125,-0.0020249842,-0.001329243,-0.0013412419,0.004563517,0.002723953,0.0028108968,0.0030237518,0.004784909,-0.0033402678,-5.6396053e-05,-0.0006125574,0.0027375203,-0.005348488,-0.0021900223,0.003199426,0.004709146,-0.0010876423,-0.0017053507,0.00276549,0.0020463334,0.0014932434,0.0010831904,0.0053254897,0.0018220369,0.0017192013,-0.004594891,0.003162637,0.0035663254,0.0007428393,-0.0023612168,0.004942817,0.0015338853,-0.0018681893,0.000795917,-0.0015595977,-0.0005584668,-0.0017919015,0.00070788746,-0.0016609911,0.0022481848,-0.0033824486,0.002556984,-0.00055677944,0.0002052186,0.0031904136,-0.0016383547,-0.0009900851,-0.00017988514,-0.0021941664,0.0014010859,0.0022643686,-0.0009007795,0.0037727025,-0.0017574213,0.00079238263,0.0039623994,0.0026476728,0.00015385999,0.005336658,0.0032719802,-0.0021341534,-0.0014650824,0.0020804391,-0.00021408414,0.0003546925,0.0002737402,-0.003470312,0.00070738496,0.003316739,0.0014514335,0.0031288029,-0.002715975,-0.003712176
-0.0040651644,0.007300927,0.0014173286,-0.0034454933,-0.0038563346,0.0014241748,-0.0011823614,0.0026864046,0.0025959567,0.000787057,-0.0008945272,-0.0022315374,0.002563783,-0.0014101751,-0.0008103025,0.001695076,0.0006863067,0.00012022754,0.0012545927,0.00035413497,0.0012732521,0.0012023933,-0.0022708473,-0.00093997596,-0.00027284725,-0.0024648334,-0.0040869373,0.0007184267,0.00021585643,0.005556135,0.0030922166,-0.0014913859,-0.00054994086,0.0017628954,3.2966607e-05,0.0038603712,-0.0004961042,0.0012015295,0.0046180957,0.0007029758,0.00080887857,-0.001632932,-0.0016216459,-0.0018989759,-0.0027659957,0.00011491225,-0.0045124926,0.0009130261,-0.0015944304,-0.0047100927,0.00093490497,-0.0032008428,-0.0017072754,-0.0014524463,-0.0031482659,-0.003501618,0.0006212364,-0.004268755,-0.003263865,-0.0005190145,-0.0026746355,0.0006271614,-0.00048618377,0.004496804,0.0024972954,0.0013689366,-0.003851815,0.0028731872,-0.0030266924,0.0006186518,-9.756072e-05,-0.0012923835,0.0008607532,-0.002400395,-0.0014800836,0.00044847102,0.00044309036,-0.0006998973,0.003722424,-0.0021266453,-0.0014250996,-0.0020096225,0.004070358,-0.00075922435,0.0005625637,-0.0006165845,-0.0024907745,0.0035084381,-0.0028601687,-0.0059737884,-0.002123614,0.0001646644,0.0020367221,-0.002597544,0.0036437232,0.0028954514,-0.0020568706,0.0016284273,-0.0021595524,0.0033407162
-0.0008190104,0.0014540977,0.00078835967,0.00012689896,-0.00079194206,-0.0014662492,-0.0013052823,0.003445827,9.319978e-05,-0.00060117035,-0.00081321236,-0.000943674,0.0023180535,0.0017400701,0.0009134685,-0.0004440912,0.0044010095,0.0014105826,-0.0019812966,-0.002130215,0.00039083677,-0.000893235,0.0004368922,-0.00266821,0.0015626543,-0.0006718306,-0.00042065338,0.0014458825,-0.00019201735,-0.0002210877,0.0023628117,-0.00096691423,-0.0007049946,-0.0011318489,0.0013563094,0.000564512,0.0011417823,-0.00057704694,-0.001527411,-0.000600539,-0.0020480333,0.0014005414,-0.0025324954,-0.0005935244,0.0014905843,0.0013847231,-0.003158597,0.00089916296,0.0015244985,-0.00032540795,-0.0005882731,-0.00279198,0.0019019254,0.0016866765,-0.0010857622,-0.0028379671,-0.0009562277,-0.0015713401,-0.0036433323,-0.00067383476,0.00086567644,0.00031126032,0.000891047,-0.0018343455,-0.0013837564,0.0031241493,0.00084154506,-0.0005618274,-0.00032171878,0.0016674359,0.00036749712,0.0015735453,0.00034439436,0.00057682174,0.0026345109,0.0012144581,-0.00033469874,-0.00063128653,-0.00078936305,0.0014689357,-0.0021702505,-0.0005874585,0.00072451,0.0016689575,-0.0007272276,0.001064181,0.0014966233,-0.0015328391,-0.00052828406,0.0021409304,-0.001060935,-1.6627575e-05,0.00074766524,-3.531896e-05,0.002741933,0.00042309932,0.0003087451,3.0514031e-05,-0.0011443443,0.0024886897
-0.0018422493,0.0010810766,0.0003784595,0.0013283538,-0.001178192,0.00027527372,-9.0836176e-05,0.001976835,-0.0016145495,0.0014077037,-0.0006970745,-0.00038611304,-0.0022275143,0.0006311855,-0.0006969902,-0.0016359692,0.0013723815,-0.0014173839,-0.0005682871,-0.00071020774,0.0015364903,-0.0011626049,0.0011768622,-0.0006592255,0.0006709791,0.00032300546,-0.0016273442,0.00065705896,-0.0006558378,0.0048886933,0.0007165849,-0.0010894818,-1.4519009e-05,-0.002150648,-0.00028347663,0.0016042673,0.00066564465,-0.0005121143,-0.0018346099,-0.0031006262,-0.0003335386,-0.0007814201,-0.0012328156,0.0014138279,-0.0011685115,0.00056157814,-0.001049781,-0.00027240362,0.0008081386,-0.0012421979,0.0010772827,-0.00029320034,0.00012859028,0.0011132583,-1.7087266e-05,-0.00022713582,-0.0005188739,-0.00026047725,-0.000987592,0.00034817375,0.0027316064,0.0005618858,0.0012783777,-0.0018271724,0.00033735603,0.0008130252,0.0014141481,0.0013321614,-0.0014269444,6.282058e-05,-0.0012904748,-0.0011910923,-0.0013394975,0.00065721263,0.00033715306,0.00047607758,-0.0021677653,0.0006398256,0.0021246695,-0.0017690615,-0.0010980687,-0.0016093054,0.001505884,0.0017126888,-0.002225125,-0.0009618224,0.0004472575,0.0002737361,0.00081441976,3.9503793e-05,0.0029589531,-0.0012555283,7.388027e-06,-0.00069044234,0.0007035208,-0.0006733038,-0.0011085457,-0.00040414845,-0.0012477161,-0.0005979431
-0.0017886427,0.00013289913,-0.0013611749,0.0007057335,-0.0006193438,-0.002408388,-2.0884823e-05,-0.00018113834,-0.0014926757,-0.0008323316,0.0010761168,-0.00087802205,-0.0019873732,-0.0015520536,0.0017043825,-0.0002778804,0.0019252878,-0.0012438875,-0.002892513,-0.0019004669,0.0006259668,0.002412785,0.0014059689,3.328134e-05,-4.178184e-05,0.00045094825,-0.0020331803,0.00020784796,-0.0021703986,-5.7382847e-05,0.0036171987,0.00053077977,2.7021435e-05,-0.0023814833,-0.0009621151,0.0001533062,-0.00064665,0.0010718037,0.0009092197,-0.0011991208,0.001474267,-0.0013082997,-0.0019360825,-0.0014373757,0.001418428,0.00034684708,-0.0018030077,0.0010876848,0.00059034996,0.001610843,0.00016051595,-0.0023543516,0.00026309842,-0.00042378166,-0.0016154266,0.0009650961,0.0018930105,-0.00082583446,-0.0006282563,0.0024209789,0.0005395795,-0.00067018275,0.0027202303,-0.0021895962,0.00029420704,0.0007053114,-0.001068916,0.0008489853,-0.0023215832,0.0006925527,-0.00018104761,-0.00022422518,0.0002854037,-0.0009816778,-0.00018875649,0.00027425846,-0.0016128388,0.00030726136,2.4962577e-05,0.00023673923,0.00084740354,-0.0008117769,0.00043007339,0.00039074078,0.0012214868,-0.0015455831,-0.0009538451,-0.00070823036,0.00076572766,0.001950568,0.00085859705,0.0024750868,-0.0004627057,0.0003543643,0.0012429968,0.0005526729,-0.0005910265,-0.0011437936,0.00088398496,0.00022379664
-0.002038568,0.00045373855,0.0019181175,0.0022206183,-6.994166e-06,0.00010021626,0.003328373,0.0010389688,-0.0023190337,-0.00041357474,0.0020779534,0.0019467548,0.00020672417,0.0019387294,0.00022075097,-0.0019838673,0.0018351128,9.857624e-05,-0.0014916839,0.0003804591,0.000758721,0.0050091757,0.0041757347,-0.0004807076,-0.0006786875,-0.0012005524,-0.0033941704,-0.0045269965,-0.0049829436,-0.0036344205,-0.0043362454,-0.0043455875,0.004008466,-0.00024770838,0.001870522,0.00010149375,-0.0021020356,-0.00074863125,-0.00037440407,-0.0035724218,-0.0018012937,0.0012709284,-3.7943413e-05,-0.0016469086,0.001219296,-0.0022041488,-0.0013710415,-0.0011009792,-0.00019851925,0.0011329039,-0.0021186855,0.0016183902,-0.0021627124,-0.0048343907,-0.0006399736,-0.0020714458,0.0030610615,-0.0032783619,-8.442971e-06,0.00074954936,-0.0027657396,-0.00041211568,0.0011999657,-0.0017090883,0.0014307722,-0.0029087965,-0.0016198775,-0.00042512343,-0.0015969665,0.00165641,-0.003118956,-0.00021425063,0.0026622985,-0.0018202125,-0.002743594,0.0013955014,0.00015067442,-0.0018273869,-0.0034413636,-0.0025265175,0.0010696443,-0.0033787345,-0.0011764035,0.0040878793,-7.471881e-05,0.000542145,-0.0028148235,-0.0047028833,0.00081108755,0.0011862749,-0.0001277432,-0.0010964873,-0.002016281,0.0011247623,0.0017689312,-0.00019934028,0.0010284581,-0.0003676264,0.0025060282,-0.0016691859
0.0011033193,-0.00041851355,-0.0012659741,8.100954e-07,0.0017980658,-0.0033370713,0.00011254076,0.0057387487,-0.0014806206,-0.0019563101,0.00039739127,-0.002977633,0.00023362106,0.0022308165,-0.00061314687,-0.00047930935,1.7908092e-06,0.0005921056,-0.000111592264,-0.0024970435,0.0019852247,0.0020129962,-0.0005170878,-0.001201296,0.0021896518,0.00030653286,0.0005126697,-0.0004022322,-0.0010236682,0.0015263148,-0.000732155,-0.0010014956,-0.0009992924,-0.0023203485,-0.0015349641,-0.0021468434,0.0004866759,-0.0018502005,0.00018669838,-0.000723951,0.0016693793,-0.0020920606,-0.00071868877,0.0018488305,9.3435934e-05,0.00081369997,0.0007636065,0.00022714563,0.00084007235,-0.0011025349,-0.0005818155,-0.0023284901,-0.0019337528,-0.00044019023,0.0011370733,0.00017848592,0.0022724764,-0.0007313444,0.0006037036,0.0009007789,-0.0006115809,0.00022189623,-0.0009199507,-0.0021513517,-0.0025525347,0.0031962122,0.0020661317,0.0030301206,-0.0012564624,0.0036146247,0.0017018769,-0.00017977369,0.0015808184,-0.0016410892,0.0016887655,0.00060854387,3.8268106e-05,-0.00012221294,-0.0014579858,-0.00364783,-0.0013594163,-0.00043406434,0.0014995293,0.0027105478,0.0009577476,0.0009828084,-8.6145286e-05,-0.0010321784,0.0013825106,0.001269337,0.0003552427,-0.0010456697,0.0018913619,0.00043848876,0.002112101,0.0017048748,0.000591827,-0.0014582534,-0.00078497926,0.00012107625
